video_url,user_url,username,title,view_num,created_at,shortdesc,collected_at,search_term,city
/watch?v=cw6uAxH0KRA&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@toddnathanson7695,Todd Nathanson,ATL: The Untold Story Of Atlanta's Rise In The Rap Game,9.7K,1 year,VH1 Rock Doc.,2024-01-29 02:36:52.663628,rapping,Atlanta
/watch?v=pfEgSobfFBA&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@dtelildayday886,DTE Lil DayDay,DTE Lil DayDay - Freestyle (Official Music Video)Shot By:Nu.Turbo,17M,4 years,"PLEASE BE ADVISED This Following Video Has ALL PROPS. Thank You Make Sure You SUBSCRIBE,COMMENT, & LIKE !",2024-01-29 02:36:52.667518,rapping,Atlanta
/watch?v=vc1HMRxPyQo&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@rapdata,Rap Data,Best Rappers from Atlanta 2024,1.5K,8 months,"Helllo guys, Rap Data is here! Watching this video you will know who are the best rappers from Atlanta, Georgia. In this video you ...",2024-01-29 02:36:52.670374,rapping,Atlanta
/watch?v=XO0_1fSfxq8&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@HardxPillow,Hard Pillow,Kids freestyle after getting good grades(Must see),342K,4 years,From sammyrigaud ig.,2024-01-29 02:36:52.675935,rapping,Atlanta
/watch?v=PmIF0GhBAb4&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@Breativity,Breativity,TOP ATLANTA DRILL RAPPER ABOUT TO BLOW UP 2023,13K,11 months,HIT THAT LIKE BUTTON & SUBSCRIBE ALSO DROP A COMMENT FOR PART 2 BABYDRILL - BLACK 1S ...,2024-01-29 02:36:52.685764,rapping,Atlanta
/watch?v=bz2IXH6hmcY&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@inteNsifyCharts,inteNsifyCharts,ATLANTA Rappers vs FLORIDA Rappers!,130K,3 years,"In this video, I showcase atlanta (georgia) rappers and put them up against florida rappers! Subscribe and like for more! Promoted ...",2024-01-29 02:36:52.696129,rapping,Atlanta
/watch?v=uMLHHw5VV7E&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@DatPiff,DatPiff,"Lil Yachty & Chance The Rapper ""Atlanta House Freestyle"" (AUDIO)",1.6M,4 years,"New music from Lil Yachty & Chance The Rapper ""Atlanta House Freestyle"" (Produced by Earl The Pearl) available now on ...",2024-01-29 02:36:52.700012,rapping,Atlanta
/watch?v=GJ0Ip-qH7bs&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@druski,Druski,This new generation of rappers are ALL Demonic,344K,1 month,#Druski #Skit #Comedy.,2024-01-29 02:36:52.703127,rapping,Atlanta
/watch?v=mdHR_RIsc8U&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@thefamilytv_,The Family,Hip-Hop Hotspot: Atlanta's Rappers Caught in the 'Head Wave' Storm!,365K,5 months,Hip-Hop Hotspot: Atlanta's Rappers Caught in the 'Head Wave' Storm! Copyright Disclaimer under section 107 of the Copyright ...,2024-01-29 02:36:52.705770,rapping,Atlanta
/watch?v=6zBOdDO-Fzs&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@Norf_,Norf,Best of Atlanta Hip-Hop/Trap Mix Vol.1 (W/Transitions),159K,3 years,Back with a new mix. This time some of the hardest songs from rappers from Atlanta. Leave a like and subscribe to my channel - it ...,2024-01-29 02:36:52.717784,rapping,Atlanta
/watch?v=RQgTY_LKK-Y&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@LuaLuaMusic,Lua Lua ,NEW YORK RAPPERS VS CHICAGO RAPPERS VS FLORIDA RAPPERS VS ATLANTA RAPPERS,54K,2 years,This video is NEW YORK RAPPERS VS CHICAGO RAPPERS VS FLORIDA RAPPERS VS ATLANTA RAPPERS Lua Da Plug ...,2024-01-29 02:36:52.721409,rapping,Atlanta
/watch?v=fBGLROGhZG4&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@majorkeyunlimited206,Major Key Unlimited,The Rise of Hip Hop In Atlanta,6.8K,2 years,In this video we explore The Evolution of Hip Hop in Atlanta. Also how Atlanta has dominated this Hip Hop Era. Outkast lead a ...,2024-01-29 02:36:52.733266,rapping,Atlanta
/shorts/m6MF_MTBP8Y,/@GREENUXX.,Greenuxx Edits,Future on ASAP Rocky saying that all Atlanta rappers sound the same 🔥🔥,397K,9 months,shorts #future #asaprocky Future on ASAP Rocky saying that all Atlanta rappers sound the same Future is known for his ...,2024-01-29 02:37:00.327191,rapping,Atlanta
/watch?v=jrl-CGnggt0&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@ClubShayShay,Club Shay Shay,"21 Savage’s Top 5 Atlanta Rappers: Young Thug, Future, T.I., Gucci Mane, Outkast | CLUB SHAY SHAY",90K,2 days,21 Savage's picks for top 5 rappers from Atlanta: - Future - T.I. - Gucci Mane - Outkast - Young Thug He leaves off rappers like ...,2024-01-29 02:37:00.331183,rapping,Atlanta
/watch?v=fTuFzCvksq8&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@AtlantaAvenue,Atlanta Avenue ,Atlanta Avenue Call In 470-695-2497 Review,615,Streamed 23 hours,Atlanta Avenue Review Call In.,2024-01-29 02:37:00.334261,rapping,Atlanta
/watch?v=qoHRSJQKUTo&pp=ygUPcmFwcGluZyBBdGxhbnRh,/channel/UCSiPe6P-kq1PRnlYgLkpOhQ,QUIKFLIPVINO TV,"ATLANTA RAPPER QUIKFLIP VINO COUNTING OVER $10,000 IN TRAP MONEY …. #charlestonwhite DIDNT 🛑 NUN",No,10 hours,AFTER BEEF WITH CHARLESTON WHITE QUIKFLIP VINO COMES HOME RIXH.,2024-01-29 02:37:00.344552,rapping,Atlanta
/watch?v=u_XEcXLfOa0&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@CelebrityNewsReports,Celebrity News Reports,POLICE BODY CAM FOOTAGE 🚨 ATLANTA RAPPER ACCUSED POLICE OF ILLEGAL ARREST & BEATS M 1 CHARGE,57,13 hours,POLICE BODY CAM FOOTAGE ATLANTA RAPPER ACCUSED POLICE OF ILLEGAL ARREST & BEATS M 1 CHARGE ...,2024-01-29 02:37:00.348452,rapping,Atlanta
/watch?v=rJNOwWAkN5M&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@AtlantaAvenue,Atlanta Avenue ,Atlanta Avenue Day Man Man Back,697,Streamed 1 day,Episode 51 Premiere Tonight 6pm EST. Tune In.,2024-01-29 02:37:00.355523,rapping,Atlanta
/watch?v=nAKvnWQ20wM&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@jeanalonmedia,"Jean Alon Media Productions, Ltd. Co",Atlanta Rappers Raps 'Atlanta' Theme Song At Hip Hop Music Festival,No,23 hours,"A local rapper performs his ""Atlanta' theme song at the ATL Hip Hop Festival in Atlanta Georgia. Your Story. Our Vision ...",2024-01-29 02:37:00.360831,rapping,Atlanta
/watch?v=kvVkQHk8ctI&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@doseofmystery,Dose Of Mystery,The Final Hours of Atlanta Rapper Trouble,306K,8 months,"On June 5, 2022, Mariel Semonte Orr, who was professionally known as the Atlanta Rapper Trouble was seen partying in an ...",2024-01-29 02:37:00.368425,rapping,Atlanta
/watch?v=oLiAiPdalxc&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@HookahAnonymous,Hookah Anonymous,16 Year Old Atlanta Rapper Get 20 Years In Prison For K!lling A 14 Year Old In Atlanta | LIL PURK,33K,1 month,16 Year Old Atlanta Rapper Get 20 Years In Prison For K!lling A 14 Year Old In Atlanta | LIL PURK #lilpurk #atlanta ...,2024-01-29 02:37:00.376664,rapping,Atlanta
/watch?v=Ae2epKQly0g&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@ATLHawks,Atlanta Hawks,Harry Mack Freestyle raps for fans at Atlanta Hawks game,301K,9 months,Freestyle rapper Harry Mack wows Hawks fans at State Farm Arena with two fire freestyle raps right off the dome using words they ...,2024-01-29 02:37:08.199610,rapping,Atlanta
/watch?v=JPvTRuopfrg&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@EntertainmentTonight,Entertainment Tonight,Watch Ludacris JUMP OFF Stadium Ceiling While Rapping His Classic Hit,8.7K,1 month,"Ludacris celebrates 50 years of hip-hop at Atlanta's Mercedes-Benz Stadium, performing a classic hit while rappelling from the ...",2024-01-29 02:37:08.204541,rapping,Atlanta
/watch?v=5jzD96THaEM&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@fineskinguap,HipHopFin,ATLANTA RAPPERS vs CHICAGO RAPPERS! (2023),4.7K,11 months,ATLANTA RAPPERS vs CHICAGO RAPPERS! (2023)) For Business Inquiries And Paid Promotion Contact ...,2024-01-29 02:37:08.209951,rapping,Atlanta
/watch?v=75izSwV95Pw&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@Breativity,Breativity,10 ATLANTA RAPPERS ABOUT TO BLOW UP IN 2022,12K,2 years,TOP 10 ATLANTA ARTIST 1.10K DUNKIN - LUH DA SOUND https://www.youtube.com/watch?v=_-mtPV_u1xU 2. R5 HOMIXIDE ...,2024-01-29 02:37:08.213204,rapping,Atlanta
/watch?v=FfyegYK3o9w&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@thefamilytv_,The Family,Atlanta Rapper K!lled Leaving The Strip Club! Drove Himself Shot!,221K,8 months,Atlanta Rapper K!lled Leaving The Strip Club! Drove Himself Shot! Copyright Disclaimer under section 107 of the Copyright Act of ...,2024-01-29 02:37:08.220611,rapping,Atlanta
/watch?v=0H5012PNsiM&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@ValleyClubRecords,Valley Club Records,GEORGIA HOOD TOUR: EAST ATLANTA ZONE 6,224K,1 month,"Took a trip to Georgia to take a stroll around the legendary section of EAST ATLANTA ZONE 6, the home of the most legendary ...",2024-01-29 02:37:08.225016,rapping,Atlanta
/watch?v=rmMSYIIYWno&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@musiz101,Musiz101,Rapper J Money Shot In Atlanta At A Gas Station,28K,3 weeks,jmoney was Shot In #atlanta At A Gas Station.,2024-01-29 02:37:08.228200,rapping,Atlanta
/watch?v=wMPr4wg-3Vs&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@thefamilytv_,The Family,"Atlanta Rapper Shot Over 10 Times In 8 Years! Shot Infront Of His Girlfriend, & Wasn’t Robbed!",132K,3 weeks,"Atlanta Rapper Shot Over 10 Times In 8 Years! Shot Infront Of His Girlfriend, & Wasn't Robbed! Copyright Disclaimer under ...",2024-01-29 02:37:08.231406,rapping,Atlanta
/shorts/pv382b4yd5Q,/@phenobars,PhenoBars,21 Savage NAMES his TOP 5 RAPPERS from ATLANTA,75K,3 days,21 Savage reveals his top 5 favorite rappers from Atlanta. #21savage #rap #hiphop #shorts #short #shortvideo Stay up to date ...,2024-01-29 02:37:08.234803,rapping,Atlanta
/watch?v=AzI4FJyCVno&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@fox5atlanta,FOX 5 Atlanta,Rapper Gunna released from Fulton County Jail,174K,1 year,"Atlanta rapper Gunna walks out of the Fulton County Jail after pleading guilty in a RICO case on Dec. 14, 2022. Learn more: ...",2024-01-29 02:37:08.240471,rapping,Atlanta
/watch?v=E-Bw9QkvTLg&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@StreetGossipOfficial,Street Gossip,Atlanta Rap Lyrics That Really Happened..,283K,1 year,"Atlanta Rap Lyrics That Really Happened.. This video includes rappers Young Thug, YFN Lucci, Migos, Takeoff, Quavo, Offset, ...",2024-01-29 02:37:08.244061,rapping,Atlanta
/watch?v=rdAGqXNC99Q&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@thefamilytv_,The Family,"The Deadliest Rap Beef in Augusta, GA History! K!lling Their Own Crew!",338K,7 months,"The Deadliest Rap Beef in Augusta, GA History! K!lling They Own Crew! Copyright Disclaimer under section 107 of the Copyright ...",2024-01-29 02:37:16.906409,rapping,Atlanta
/watch?v=rRRvAIM0DpA&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@11Alive,11Alive,Woman accused of killing Georgia rapper while he filmed her gets 125 years in prison,2.1M,4 years,The Clayton County woman was sentenced to 125 years in jail for killing her baby's father.,2024-01-29 02:37:16.921710,rapping,Atlanta
/watch?v=dJI1LiZo0xA&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@InsideEdition,Inside Edition,12-Year-Old Rapper Lil C-Note Charged With Disorderly Conduct in Mall,5.8M,5 years,Chaos erupted at an Atlanta shopping mall after a cop grabbed hold of a 12-year-old rapper who was allegedly selling his CDs ...,2024-01-29 02:37:16.928689,rapping,Atlanta
/watch?v=_jKnxO2UkWc&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@Wfaa8,WFAA,Rapper Ludacris shares his POV of midair performance at Atlanta Falcons game,22K,2 months,The Atlanta native descended into the stadium to celebrate the 50th anniversary of hip-hop.,2024-01-29 02:37:16.935846,rapping,Atlanta
/watch?v=0KORo5I_VjY&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@thefamilytv_,The Family,Atlanta Rapper/Dancer K!lled In Her Uber! She Shot Back!?,460K,7 months,"Atlanta Rapper/Dancer K!lled In Her Uber! She Shot Back!? Copyright Disclaimer under section 107 of the Copyright Act of 1976, ...",2024-01-29 02:37:16.947067,rapping,Atlanta
/watch?v=wzQ-QcCk6qg&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@FamousAnimalTv,Famous Animal Tv,Atlanta Rapper Skooly Drops Hot Freestyle on Famous Animal Tv,225K,8 months,"Famous Animal Tv Is the World's hottest platform all over the streets, TV's, Radio Stations providing opportunities for music ...",2024-01-29 02:37:16.957048,rapping,Atlanta
/watch?v=_fT7xi8cJPU&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@ClubShayShay,Club Shay Shay,"21 Savage's American Dream - Untold Stories From London, England to East Atlanta Zone 6",2.4M,4 days,"The one and only 21 Savage sits down with Shannon Sharpe in this episode of Club Shay Shay, and it's a rollercoaster of ...",2024-01-29 02:37:16.959536,rapping,Atlanta
/watch?v=9rCJYkZYeLY&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@VICE,VICE,Streets by VICE: Atlanta (Ponce De Leon Ave.),1.5M,7 years,Atlanta is one of the most culturally & historically rich cities in the United States. From it's impact on civil rights history to it's present ...,2024-01-29 02:37:16.973542,rapping,Atlanta
/watch?v=B8hMBrSK_3M&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@AtlantaNewsFirst,Atlanta News First ,Atlanta rapper's viral song puts city limits up for debate,70K,1 year,Are you really from Atlanta? Local rapper Omeretta the Great sparks a debate about the city limits in new viral 'Sorry Not Sorry' ...,2024-01-29 02:37:16.989288,rapping,Atlanta
/watch?v=Qmq4d627n3I&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@worldstarhiphop,WORLDSTARHIPHOP,Akbar V Feat. Trouble “Real Atlanta” (WSHH Exclusive - Official Music Video),582K,5 years,"Watch the official music video for ""Real Atlanta"" by Akbar V Feat. Trouble. Follow on Instagram ...",2024-01-29 02:37:16.998954,rapping,Atlanta
/shorts/DfBhHtsHBZo,/@CelebrityDripp,Celebrity Drip,T.I. Speaks on His Influence on Trap Music #ti #rapper #atlanta,524,7 days,"Rapper T.I. sat down with #breakfastclub and shared his ideas behind legendary music, Trap Music. Be sure to subscribe! #rapper ...",2024-01-29 02:37:17.002265,rapping,Atlanta
/watch?v=X4uv1Cx-I70&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@LawAndCrime,Law&Crime Network,Rapper Playboi Carti Arrested for Speeding 133 mph on Atlanta Highway — Full Bodycam,175K,13 days,Bodycam footage shows Playboi Carti being arrested for reckless driving after an officer allegedly observed him driving 133 mph ...,2024-01-29 02:37:17.010999,rapping,Atlanta
/watch?v=1c5GPOFUvk0&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@AtlantaAvenue,Atlanta Avenue ,Drizzle Dollar - (Rappers),7.8K,2 years,drizzledollar #rappers #hustleworldvisuals #manman Drizzle Dollar Man Man Comes With Another Banger Called (Rappers).,2024-01-29 02:37:17.014190,rapping,Atlanta
/watch?v=cZBOIw4JDQE&pp=ygUPcmFwcGluZyBBdGxhbnRh,/@bigchaptv719,BIGCHAP TV,Atlanta Rapper J Money Shot Multiple Times Again After Just Surviving 6 Shots In Robbery Attempt,2.1K,3 weeks,jmoney #bigchaptv.,2024-01-29 02:37:17.021844,rapping,Atlanta
/watch?v=Mi0t8_qsTKo&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/channel/UCT4WhY3XAlGz5fb4vUaDXNA,J.I.,J.I. -  NYC Ghanistan (Official Music Video),1.7M,11 months,"#JI #JIPrinceofNY #NewMusic #HipHop #NYCGhanistan LYRICS Grimey me nigga, stepping over products you could cry me a ...",2024-01-29 02:37:33.434669,rapping,New York
/watch?v=CXXkstSxpuk&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@legendaryrella,Rella Gz,Rella Gz - Gangsta Barbie (Official Music Video),1.8M,1 year,https://www.instagram.com/iamlegendaryrella/ Directed By : https://www.instagram.com/ltlaunchteam/ Beat Produced By ...,2024-01-29 02:37:33.436778,rapping,New York
/watch?v=QxM-G1LtLNA&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@trarags,Tra Rags,New York rappers go too far with their opps,318K,1 year,"Mark 11:25 And when you stand praying, if you hold anything against anyone, forgive them, so that your Father in heaven may ...",2024-01-29 02:37:33.440449,rapping,New York
/watch?v=oa96OPhV59s&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/channel/UCLCcNXq8GZ5xKpG7wz2MzJQ,Rowdy Rebel,"Rowdy Rebel - New York (Official Music Video) ft. A Boogie Wit Da Hoodie, Jadakiss",7.1M,1 year,"Rowdy Rebel feat. A Boogie Wit Da Hoodie & Jadakiss - New York (Official Music Video) ""Rebel vs. Rowdy"" available at: ...",2024-01-29 02:37:33.443335,rapping,New York
/watch?v=EFTMjitEPnM&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@UPROXXVideo,UPROXX Video,Kool G Rap & DJ Polo - Streets Of New York (Official Video),273K,3 years,Kool G Rap & DJ Polo - Streets Of New York (Official Video) from the album 'Wanted: Dead Or Alive' (1990) Subscribe to ...,2024-01-29 02:37:33.446224,rapping,New York
/watch?v=7uDedltVbDE&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@Azerrz,Azerrz,"If Trump Was A New York Drill Rapper! (like Pop Smoke, CJ, Fivio Foreign & more)",1.9M,3 years,"Beat produced by TREETIME (Turn Up) Footage used: (I claim zero ownership of all footage, protected under parody) - Various ...",2024-01-29 02:37:33.448903,rapping,New York
/shorts/SvLM3vLeeMk,/@DrippedShorts,Dripped Shorts,Jay-Z Names His Top 5 Rappers of All Time 💯,2.5M,1 year,Jay speaks on his greatest 5 for a cypher. What y'all think? Follow us! INSTAGRAM https://www.instagram.com/dripped.tv/ TIK ...,2024-01-29 02:37:33.452983,rapping,New York
/watch?v=1NS-WXBIQH0&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@edotsfitted,edotsfitted,"Try Not To Rap [PART 2] *NY DRILL EDITION*🗽(Kyle Richh, Sha EK, Sugarhill Keem, Kay Flock & Morel)",990K,1 year,"Try Not To Rap [PART 2] *NY DRILL EDITION*  (Kyle Richh, Sha EK, Sugarhill Keem, Kay Flock & Morel) Leave A Like ...",2024-01-29 02:37:33.458698,rapping,New York
/watch?v=rhaWdHJ7wcE&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@ChrisPJTurner,Chris Turner,When A British Rapper Freestyles in New York...,735K,2 years,"Chris Turner joins legendary DJ Cipha Sounds onstage in NYC for an insane freestyle rap over a Dr Dre beat, inspired entirely by ...",2024-01-29 02:37:33.461592,rapping,New York
/watch?v=weWBW194oA0&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@drillinformer304,Drill Informer,NY Drill - Crip Vs Blood Vs GD Rappers,38K,1 year,What side is better?,2024-01-29 02:37:33.464316,rapping,New York
/watch?v=EBuatIy9JY4&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@TommyGMcGee,Tommy G,An Inside Look at New York's Drill Rap Scene,1.6M,9 months,Merch Drop - https://tommygmcgee.com/ Subscribe to my Podcast Channel - @thetommygshow Sha Gz: ...,2024-01-29 02:37:33.468015,rapping,New York
/watch?v=FSgl95BEmd0&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@nytimes,The New York Times,Why Rappers Stopped Writing: The Punch-In Method,102K,4 months,"Fifty years into hip-hop's constant evolution, many rappers don't write down their lyrics at all. Here's how they make songs now.",2024-01-29 02:37:33.470814,rapping,New York
/watch?v=KT9wg8pHiNI&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@blackydrippy,BLACKY DRIPPY,"TG FLOCKAA , Blacky Drippy - OFF A 30 (Official Video) Shot. By @ChinolaFilms",733K,9 months,LEYENDA DELL DRILL #spanishdrill #blackydrippy #tgflockaa ℗ 68WAYY.,2024-01-29 02:37:33.473911,rapping,New York
/watch?v=ga4x-dA_LGo&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@Vocativ,Vocativ,ISIS Threatens Attack On New York In Gruesome Rap Video,291K,8 years,"A new ISIS rap video, subtitled in English, features some of the group's most bloody scenes of beheading and torture, while ...",2024-01-29 02:37:33.484609,rapping,New York
/watch?v=lxIMlW9f8C4&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@hiphopmadness,HipHopMadness,How New York Hip Hop Lost Its Cool,440K,1 year,"Culture doesn't just happen. Instead, it's born out of circumstances that provide the exact conditions needed for growth. In hip-hop ...",2024-01-29 02:37:33.487413,rapping,New York
/watch?v=t3z_1lcJia4&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@Complex,Complex,"Are Women Saving NY Rap? Lola Brooke, Scar Lip, Kenzo B, Maiya The Don Roundtable | Complex Volume",187K,7 months,"Lola Brooke, Scar Lip, Kenzo B, and Maiya the Don come together as women of New York rap to discuss what it takes to get to the ...",2024-01-29 02:37:33.491394,rapping,New York
/watch?v=-NL-1Tx8XZg&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@SmokeStackGlobal,SmokeStackGlobal,JADAKISS x STYLES P LINK UP AT #ZALYMPIX #NYC #SHORTS,2.5K,10 hours,LEGENDARY LINK UP WITH JADAKISS AND STYLES P #dblock #thelox #NYC #zalympix #hiphop #shorts.,2024-01-29 02:37:40.703196,rapping,New York
/shorts/9W0aHKKkVqw,/@JenniferHudsonShow,Jennifer Hudson Show,Young Dylan Freestyle Raps for Jennifer Hudson!,735K,11 months,Read more: https://jenniferhudsonshow.com/2023/02/23/young-dylan-interview/ SUBSCRIBE Subscribe to “The Jennifer Hudson ...,2024-01-29 02:37:40.707586,rapping,New York
/watch?v=dmi-l5czlQo&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@ooujah325,OouJah,MY 2ND BRAND SHOOT IN NEW YORK!| HOW TO MARKET!|EP6,No,3 hours,"WE'VE BEEN GOING CRAZY CHECK US OUT WEBSITE: BLINDEDOWL.COM DROP A ""    "" IN THE COMMENTS!! ENJOY THE ...",2024-01-29 02:37:40.710626,rapping,New York
/watch?v=8OZPB8Rmd6Q&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@JonathanAndrae,Jonathan Andrae,Mobb Deep - Hell on Earth (ft. Kool G Rap) Hip Hop Mix 2024,47,7 hours,"... mobb hardcore rap music 2020,mobb deep havoc prodigy rap new york queensbridge nyc,mobb deep beat,mobb deep forever ...",2024-01-29 02:37:40.717949,rapping,New York
/watch?v=y4croOugViE&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@Conscious101,Conscious,Locksmith Ft. Trapperman Dale & Don Trip - Freestyle x Country Rap Tunes [Prod.Conscious],No,16 hours,"... cappadonna, u-god, craig mack, flava in ya ear, jake one, joel ortiz, new york rap, houston rap, bone thugs and harmony, first of ...",2024-01-29 02:37:40.722168,rapping,New York
/watch?v=494RuVfcqTA&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@teezzyy2002,Teezzyy,"[FREE] Kyle Richh - Sdot Go Dark Jersey Type Beat - ""Don't Move""",No,1 hour,"... drill,drill type beat,ny drill type beat 2023,drill sample type beat,new york drill,uk drill,ny drill type beat free,drill rap,ny drill type ...",2024-01-29 02:37:40.729846,rapping,New York
/watch?v=Njaf2x1r9S0&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@adrnmxdeit,Adrnmxde!t,"[FREE] Digga D x 50 Cent x Clavish Uk Rap Type Beat - ""BUNDA"" | 90s/2000s Rap Instrumental 2024",59,11 hours,"[FREE] Digga D x 50 Cent x Clavish Uk Rap Type Beat - ""BUNDA"" | 90s/2000s Rap Instrumental 2024 Prod @adrnmxdeit x ...",2024-01-29 02:37:40.732269,rapping,New York
/watch?v=cJzLcilSy8Q&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@kn1tzz,kn1tZz,"[FREE FOR NON PROFIT] Baby Gang x Old Rap Type Beat ""Tanger""",No,7 hours,... Music Drill Music 2020 New York Drill Beat NY Drill Beat Instrumental NY Drill Type Beat Pop Smoke Type Beat Bandokay Type ...,2024-01-29 02:37:40.735806,rapping,New York
/watch?v=VjtZhdxkDxw&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@TitanEX1,TitanEX,New York Beats Freestyle 2,No,23 hours,"Back with some classic NYC beats. Part 1 here: https://youtu.be/JoX6IQKPxB4 Tags: TitanEX,Freestyle,New York Beats,NYC,New ...",2024-01-29 02:37:40.740422,rapping,New York
/watch?v=p3jpZlEmRaQ&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@Lifetime,Lifetime,"The Rap Game: Full Episode - Don't Hold Back (Season 4, Episode 10) | Lifetime",5.5M,5 years,JD pairs the kids with artists from previous seasons to compete in a rap battle as duos. Lil Bri is quickly stressed trying to ...,2024-01-29 02:37:49.947034,rapping,New York
/shorts/hnufU8TS4-g,/@natecaller,Natecaller,Rappers real voice vs their rapping voice pt.3 🗣🎶 #rap #popsmoke #shorts,793K,1 year,Rapper's real voice versus the rapping voice part three let's get it let's go the homeboys didn't want to call me Papa so they called ...,2024-01-29 02:37:49.948632,rapping,New York
/shorts/FX8WiAJGgtc,/@mikeyocho_,Mikey Ocho,How New York Drill Rappers be like on live (Oy Edition),46K,1 year,ddosama #edotbaby #sugarhillddot.,2024-01-29 02:37:49.949974,rapping,New York
/watch?v=PtrUOc1Lc5c&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@djnoizemusic,DJ Noize,New Rap Songs 2024 Mix January | Trap Tape #94| New Hip Hop 2024 Mixtape | DJ Noize,24K,1 day,The best of new Rap songs of January 2024 in the mix! New Hip Hop 2024 mixtape. Join my Patreon community and get access ...,2024-01-29 02:37:49.951422,rapping,New York
/watch?v=vQaJ_-OvLPk&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@deadendhiphop,Dead End Hip Hop,Best New York Rapper | DEHH Brackets,16K,1 month,Follow The Crew: Follow Modest Media: @IamModestMedia Follow Beezy: @Beezy430 Follow Ken: @KennithBInge Follow ...,2024-01-29 02:37:49.955421,rapping,New York
